source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Colombia,0,3,0,2.5,United States,Tiroteos escolares ,236,United States,Tiroteos escolares ,United States
Colombia,0,3,0,2.5,Cuba,Pobreza,236,Cuba,Pobreza,Cuba
Colombia,0,3,0,2.5,Mexico,Comida picante ,236,Mexico,Comida picante ,Mexico
Colombia,0,3,0,2.5,Norway,Hermosos paisajes ,236,Norway,Hermosos paisajes ,Norway
Colombia,0,3,0,2.5,Brazil,Buenos jugadores de fútbol sala,236,Brazil,Buenos jugadores de fútbol sala,Brazil
Colombia,0,3,0,2.5,Venezuela,Pobreza,236,Venezuela,Pobreza,Venezuela
Colombia,0,3,0,2.5,Peru,Desértico ,236,Peru,Desértico ,Peru
Colombia,0,3,0,2.5,Mexico,Música ranchera,236,Mexico,Música ranchera,Mexico
Colombia,0,3,0,2.5,Iceland,Nieve,236,Iceland,Nieve,Iceland
Colombia,0,3,0,2.5,United Kingdom,Great football players ,236,United Kingdom,Great football players ,United Kingdom
Colombia,0,3,0,2.5,Germany,allows drugs on public,236,Germany,allows drugs on public,Germany
Colombia,0,3,0,2.5,Bolivia,No tiene mar,236,Bolivia,No tiene mar,Bolivia
Colombia,0,3,0,2.5,Brazil,Jogo bonito,236,Brazil,Jogo bonito,Brazil
Colombia,0,3,0,2.5,Argentina,Toman Fernet ,236,Argentina,Toman Fernet ,Argentina
Colombia,0,3,0,2.5,Japan,Comida muy rica,236,Japan,Comida muy rica,Japan
Colombia,0,3,0,2.5,Canada,They play hockey really well,236,Canada,They play hockey really well,Canada
Colombia,0,3,0,2.5,China,Advanced robotics ,236,China,Advanced robotics ,China
Peru,0,3,0,2.5,Germany,Gustan del futbol,231,Germany,Gustan del futbol,Germany
Peru,0,3,0,2.5,Singapore,Desarrollado,231,Singapore,Desarrollado,Singapore
Peru,0,3,0,2.5,Peru,Tiene un mar en su mayoría frio,231,Peru,Tiene un mar en su mayoría frio,Peru
Spain,0,3,0,2.5,Spain,vaguería,437,Spain,vaguería,Spain
Spain,0,3,0,2.5,Spain,buena comida,437,Spain,buena comida,Spain
Spain,0,3,0,2.5,Andorra,evasión de impuestos,437,Andorra,evasión de impuestos,Andorra
Spain,0,3,0,2.5,Mexico,calaveras,437,Mexico,calaveras,Mexico
Spain,0,3,0,2.5,Spain,echarse la siesta,437,Spain,echarse la siesta,Spain
Spain,0,3,0,2.5,Greece,islas paradisiacas,437,Greece,islas paradisiacas,Greece
Spain,0,3,0,2.5,United States,incultura,437,United States,incultura,United States
Spain,0,3,0,2.5,Spain,corridas de toros,437,Spain,corridas de toros,Spain
Spain,0,3,0,2.5,Czechia,ciudades con encanto,437,Czechia,ciudades con encanto,Czechia
Spain,0,3,0,2.5,Spain,flamenco,437,Spain,flamenco,Spain
Spain,0,3,0,2.5,Spain,loud people,437,Spain,loud people,Spain
Spain,0,3,0,2.5,Argentina,Intelectuales,437,Argentina,Intelectuales,Argentina
Spain,0,3,0,2.5,Colombia,Tráfico de drogas,437,Colombia,Tráfico de drogas,Colombia
Spain,0,3,0,2.5,Spain,sol y playa,437,Spain,sol y playa,Spain
Spain,0,3,0,2.5,Panama,Malversación de fondos,437,Panama,Malversación de fondos,Panama
Spain,0,3,0,2.5,Sweden,muebles de diseño,437,Sweden,muebles de diseño,Sweden
Spain,0,3,0,2.5,Spain,Paella,437,Spain,Paella,Spain
Spain,0,3,0,2.5,United Kingdom,Clima lluvioso,437,United Kingdom,Clima lluvioso,United Kingdom
Spain,0,3,0,2.5,Belgium,flamenco,437,Belgium,flamenco,Belgium
Spain,0,3,0,2.5,Spain,Celebraciones religiosas,437,Spain,Celebraciones religiosas,Spain
Spain,0,3,0,2.5,Spain,aceite de oliva,437,Spain,aceite de oliva,Spain
Spain,0,3,0,2.5,Argentina,Beber mate,437,Argentina,Beber mate,Argentina
Spain,0,3,0,2.5,Spain,Dictadura,437,Spain,Dictadura,Spain
Spain,0,3,0,2.5,Brazil,Carnaval,437,Brazil,Carnaval,Brazil
Spain,0,3,0,2.5,India,Incienso,437,India,Incienso,India
Spain,0,3,0,2.5,Spain,Familia numerosa,437,Spain,Familia numerosa,Spain
Spain,0,3,0,2.5,Spain,Hospitalidad,437,Spain,Hospitalidad,Spain
Spain,0,3,0,2.5,Peru,gente bajita,437,Peru,gente bajita,Peru
Spain,0,3,0,2.5,Spain,Picaresca,437,Spain,Picaresca,Spain
Spain,0,3,0,2.5,Norway,Tiempo frío,437,Norway,Tiempo frío,Norway
Spain,0,3,0,2.5,Spain,Valores tradicionales,437,Spain,Valores tradicionales,Spain
Spain,0,3,0,2.5,Germany,Gente cuadriculada,437,Germany,Gente cuadriculada,Germany
Spain,0,3,0,2.5,Spain,Creatividad,437,Spain,Creatividad,Spain
Spain,0,3,0,2.5,Spain,Dieta saludable,437,Spain,Dieta saludable,Spain
Spain,0,3,0,2.5,China,Cultura del trabajo,437,China,Cultura del trabajo,China
Spain,0,3,0,2.5,Syria,Musulmanes,437,Syria,Musulmanes,Syria
Spain,0,3,0,2.5,Colombia,Ciudades peligrosas,437,Colombia,Ciudades peligrosas,Colombia
Spain,0,3,0,2.5,Spain,slow life,437,Spain,slow life,Spain
Spain,0,3,0,2.5,Argentina,Hombres seductores,437,Argentina,Hombres seductores,Argentina
Spain,0,3,0,2.5,Spain,Cabello oscuro,437,Spain,Cabello oscuro,Spain
Spain,0,3,0,2.5,United Kingdom,Mala gastronomía,437,United Kingdom,Mala gastronomía,United Kingdom
Spain,0,3,0,2.5,Chile,Paisajes espectaculares,437,Chile,Paisajes espectaculares,Chile
Spain,0,3,0,2.5,Germany,Gusto por las cosas bien hechas,437,Germany,Gusto por las cosas bien hechas,Germany
Spain,0,3,0,2.5,Peru,Chilaba,437,Peru,Chilaba,Peru
Spain,0,3,0,2.5,Mexico,Comida picante,437,Mexico,Comida picante,Mexico
Spain,0,3,0,2.5,India,Falta de higiene en ciudades,437,India,Falta de higiene en ciudades,India
Spain,0,3,0,2.5,Spain,"El ""after"" de Europa",437,Spain,"El ""after"" de Europa",Spain
Spain,0,3,0,2.5,Iceland,Hielo,437,Iceland,Hielo,Iceland
Spain,0,3,0,2.5,France,Elegancia,437,France,Elegancia,France
Spain,0,3,0,2.5,Thailand,Turismo sexual,437,Thailand,Turismo sexual,Thailand
Spain,0,3,0,2.5,Spain,Chapuzas,437,Spain,Chapuzas,Spain
Spain,0,3,0,2.5,Argentina,Aparentar saber más de lo que se sabe,437,Argentina,Aparentar saber más de lo que se sabe,Argentina
Spain,0,3,0,2.5,Spain,Hospitalidad,437,Spain,Hospitalidad,Spain
Spain,0,3,0,2.5,United Kingdom,Alcoholismo,437,United Kingdom,Alcoholismo,United Kingdom
Spain,0,3,0,2.5,Spain,Monarquía,437,Spain,Monarquía,Spain
Spain,0,3,0,2.5,Egypt,Nariz aguileña,437,Egypt,Nariz aguileña,Egypt
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile, Sismos,405,Chile, Sismos,Chile
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile, Isla de Pascua,405,Chile, Isla de Pascua,Chile
Chile,0,3,0,2.5,Chile, Sismos,405,Chile, Sismos,Chile
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile, Sismos,405,Chile, Sismos,Chile
Chile,0,3,0,2.5,Chile, Isla de Pascua,405,Chile, Isla de Pascua,Chile
Chile,0,3,0,2.5,Chile,Completo Italiano,405,Chile,Completo Italiano,Chile
Chile,0,3,0,2.5,Chile, Isla de Pascua,405,Chile, Isla de Pascua,Chile
Chile,0,3,0,2.5,Brazil,Rio de Janeiro,405,Brazil,Rio de Janeiro,Brazil
Chile,0,3,0,2.5,Brazil, Cristo Luz,405,Brazil, Cristo Luz,Brazil
Chile,0,3,0,2.5,Bolivia,Mar,405,Bolivia,Mar,Bolivia
Chile,0,3,0,2.5,Maldives,Playas,405,Maldives,Playas,Maldives
Chile,0,3,0,2.5,Brazil,Rio de Janeiro,405,Brazil,Rio de Janeiro,Brazil
Chile,0,3,0,2.5,Brazil, Cristo Luz,405,Brazil, Cristo Luz,Brazil
Chile,0,3,0,2.5,Brazil, Playas lindas,405,Brazil, Playas lindas,Brazil
Chile,0,3,0,2.5,India,Sucio,405,India,Sucio,India
Chile,0,3,0,2.5,India, Pobre,405,India, Pobre,India
Chile,0,3,0,2.5,Spain,Tortilla de papas,405,Spain,Tortilla de papas,Spain
Chile,0,3,0,2.5,Spain, Youtubers,405,Spain, Youtubers,Spain
Chile,0,3,0,2.5,Spain, Andorra,405,Spain, Andorra,Spain
Colombia,0,3,0,2.5,Colombia,Buenos bailarines,236,Colombia,Buenos bailarines,Colombia
Argentina,0,3,0,2.5,Argentina,chamuyeros y charlatanes,121,Argentina,chamuyeros y charlatanes,Argentina
Colombia,0,3,0,2.5,Argentina,Comer mucha carne,236,Argentina,Comer mucha carne,Argentina
Colombia,0,3,0,2.5,Chile,No se le entiende al hablar,236,Chile,No se le entiende al hablar,Chile
Colombia,0,3,0,2.5,Colombia,Buen café,236,Colombia,Buen café,Colombia
Colombia,0,3,0,2.5,Colombia,Gran biodiversidad,236,Colombia,Gran biodiversidad,Colombia
Colombia,0,3,0,2.5,Venezuela,Groseros,236,Venezuela,Groseros,Venezuela
Colombia,0,3,0,2.5,Chile,Futbol,236,Chile,Futbol,Chile
Colombia,0,3,0,2.5,Austria,Bellos paisajes montañosos,236,Austria,Bellos paisajes montañosos,Austria
Colombia,0,3,0,2.5,Colombia,Ajiaco,236,Colombia,Ajiaco,Colombia
Colombia,0,3,0,2.5,Colombia,Carnaval de Barranquilla,236,Colombia,Carnaval de Barranquilla,Colombia
Colombia,0,3,0,2.5,Mexico,Carteles de droga,236,Mexico,Carteles de droga,Mexico
Spain,0,3,0,2.5,Argentina,ver futbol,437,Argentina,ver futbol,Argentina
Spain,0,3,0,2.5,Spain,Fiesteros,437,Spain,Fiesteros,Spain
Spain,0,3,0,2.5,Syria,Guerra,437,Syria,Guerra,Syria
Spain,0,3,0,2.5,United Kingdom,Borrachos,437,United Kingdom,Borrachos,United Kingdom
Spain,0,3,0,2.5,Bolivia,Pobreza,437,Bolivia,Pobreza,Bolivia
Spain,0,3,0,2.5,Spain,Fiestero,437,Spain,Fiestero,Spain
Spain,0,3,0,2.5,Chile,Comer carne,437,Chile,Comer carne,Chile
Spain,0,3,0,2.5,Peru,Flauta,437,Peru,Flauta,Peru
Spain,0,3,0,2.5,Italy,Pasta,437,Italy,Pasta,Italy
Spain,0,3,0,2.5,Spain,Alegres,437,Spain,Alegres,Spain
Spain,0,3,0,2.5,Spain,Toros,437,Spain,Toros,Spain
Spain,0,3,0,2.5,Spain,Fiesteros,437,Spain,Fiesteros,Spain
Spain,0,3,0,2.5,Argentina,Tomar mate,437,Argentina,Tomar mate,Argentina
Spain,0,3,0,2.5,Spain,Buena gastronomía,437,Spain,Buena gastronomía,Spain
Colombia,0,3,0,2.5,Peru,Gran educación,236,Peru,Gran educación,Peru
Colombia,0,3,0,2.5,Spain,Corridas de toro,236,Spain,Corridas de toro,Spain
Colombia,0,3,0,2.5,Colombia,Buenos ciclistas ,236,Colombia,Buenos ciclistas ,Colombia
Colombia,0,3,0,2.5,Norway,Auroras boreales,236,Norway,Auroras boreales,Norway
Colombia,0,3,0,2.5,Colombia,Gente amable,236,Colombia,Gente amable,Colombia
Colombia,0,3,0,2.5,Germany,Gusto por la cerveza,236,Germany,Gusto por la cerveza,Germany
Colombia,0,3,0,2.5,France,Gusto por el queso,236,France,Gusto por el queso,France
Colombia,0,3,0,2.5,Colombia,Alegres,236,Colombia,Alegres,Colombia
Colombia,0,3,0,2.5,Colombia,Fanáticos del fútbol ,236,Colombia,Fanáticos del fútbol ,Colombia
Colombia,0,3,0,2.5,Peru,Comen ceviche,236,Peru,Comen ceviche,Peru
Colombia,0,3,0,2.5,Greece,Sirtaki,236,Greece,Sirtaki,Greece
Colombia,0,3,0,2.5,Colombia,Aman la cerveza,236,Colombia,Aman la cerveza,Colombia
Colombia,0,3,0,2.5,Colombia,Vesturario colorido,236,Colombia,Vesturario colorido,Colombia
Colombia,0,3,0,2.5,Colombia,Parques ecológicos,236,Colombia,Parques ecológicos,Colombia
Colombia,0,3,0,2.5,Canada,Jarabe de arce,236,Canada,Jarabe de arce,Canada
Colombia,0,3,0,2.5,Uruguay,Toman mate,236,Uruguay,Toman mate,Uruguay
Colombia,0,3,0,2.5,China,Cheap manufacturing,236,China,Cheap manufacturing,China
Colombia,0,3,0,2.5,Colombia,Grandes patinadores,236,Colombia,Grandes patinadores,Colombia
Colombia,0,3,0,2.5,Spain,Paella,236,Spain,Paella,Spain
Colombia,0,3,0,2.5,Colombia,Tamales,236,Colombia,Tamales,Colombia
Colombia,0,3,0,2.5,Japan,Ramen,236,Japan,Ramen,Japan
Colombia,0,3,0,2.5,Italy,Pasta,236,Italy,Pasta,Italy
Colombia,0,3,0,2.5,Philippines,Hablan español ,236,Philippines,Hablan español ,Philippines
Colombia,0,3,0,2.5,Colombia,Best coffee,236,Colombia,Best coffee,Colombia
Colombia,0,3,0,2.5,Colombia,salsa dancers,236,Colombia,salsa dancers,Colombia
Colombia,0,3,0,2.5,China,Comunismo,236,China,Comunismo,China
Colombia,0,3,0,2.5,Venezuela,Arepas,236,Venezuela,Arepas,Venezuela
Colombia,0,3,0,2.5,Colombia,Sombrero vueltiao,236,Colombia,Sombrero vueltiao,Colombia
Colombia,0,3,0,2.5,Spain,Fútbol,236,Spain,Fútbol,Spain
Colombia,0,3,0,2.5,Colombia,Vallenato,236,Colombia,Vallenato,Colombia
Colombia,0,3,0,2.5,Colombia,Esmeraldas más puras,236,Colombia,Esmeraldas más puras,Colombia
Colombia,0,3,0,2.5,Colombia,Cumbia,236,Colombia,Cumbia,Colombia
Colombia,0,3,0,2.5,United Kingdom,Tomar el té,236,United Kingdom,Tomar el té,United Kingdom
Colombia,0,3,0,2.5,India,Mala comida,236,India,Mala comida,India
Colombia,0,3,0,2.5,Colombia,Muy religiosos,236,Colombia,Muy religiosos,Colombia
Colombia,0,3,0,2.5,Colombia,Buenos trabajadores,236,Colombia,Buenos trabajadores,Colombia
Colombia,0,3,0,2.5,Dominican Republic,Música dembow,236,Dominican Republic,Música dembow,Dominican Republic
Colombia,0,3,0,2.5,Colombia,gentle people,236,Colombia,gentle people,Colombia
Colombia,0,3,0,2.5,Andorra,Evasión de impuestos,236,Andorra,Evasión de impuestos,Andorra
Colombia,0,3,0,2.5,Sweden,Gran educación,236,Sweden,Gran educación,Sweden
Colombia,0,3,0,2.5,Brazil,Buenos futbolistas,236,Brazil,Buenos futbolistas,Brazil
Colombia,0,3,0,2.5,Germany,They love sausages,236,Germany,They love sausages,Germany
Colombia,0,3,0,2.5,Switzerland,dreamlike landscapes,236,Switzerland,dreamlike landscapes,Switzerland
Mexico,0,3,0,2.5,Mexico,Gorditos,3,Mexico,Gorditos,Mexico
Argentina,0,3,0,2.5,United Kingdom,choros,121,United Kingdom,choros,United Kingdom
Argentina,0,3,0,2.5,Peru,pobres,121,Peru,pobres,Peru
Argentina,0,3,0,2.5,Bahrain,manejan bien la plata,121,Bahrain,manejan bien la plata,Bahrain
Argentina,0,3,0,2.5,Bangladesh,against euthanasia,121,Bangladesh,against euthanasia,Bangladesh
Andorra,0,3,0,2.5,Australia,los nacidos allí son más inteligentes,4,Australia,los nacidos allí son más inteligentes,Australia
Andorra,0,3,0,2.5,Barbados,no se cuidan,4,Barbados,no se cuidan,Barbados
Argentina,0,3,0,2.5,Argentina,comida muy rica,121,Argentina,comida muy rica,Argentina
Argentina,0,3,0,2.5,China,comida muy rica,121,China,comida muy rica,China
Chile,0,3,0,2.5,Peru,comida muy rica,405,Peru,comida muy rica,Peru
Chile,0,3,0,2.5,Brazil,comida muy rica,405,Brazil,comida muy rica,Brazil
Argentina,0,3,0,2.5,Peru,comida muy rica,121,Peru,comida muy rica,Peru
Argentina,0,3,0,2.5,Brazil,comida muy rica,121,Brazil,comida muy rica,Brazil
Chile,0,3,0,2.5,Peru,comida muy rica,405,Peru,comida muy rica,Peru
Chile,0,3,0,2.5,Argentina,comida muy rica,405,Argentina,comida muy rica,Argentina
Chile,0,3,0,2.5,India,comida muy rica,405,India,comida muy rica,India
Chile,0,3,0,2.5,Thailand,comida muy rica,405,Thailand,comida muy rica,Thailand
Chile,0,3,0,2.5,Italy,comida muy rica,405,Italy,comida muy rica,Italy
Argentina,0,3,0,2.5,Peru,comida muy rica,121,Peru,comida muy rica,Peru
Argentina,0,3,0,2.5,Argentina,comida muy rica,121,Argentina,comida muy rica,Argentina
Argentina,0,3,0,2.5,India,comida muy rica,121,India,comida muy rica,India
Argentina,0,3,0,2.5,Thailand,comida muy rica,121,Thailand,comida muy rica,Thailand
Argentina,0,3,0,2.5,Italy,comida muy rica,121,Italy,comida muy rica,Italy
Chile,0,3,0,2.5,Argentina,friendly,405,Argentina,friendly,Argentina
Chile,0,3,0,2.5,Chile,friendly,405,Chile,friendly,Chile
Chile,0,3,0,2.5,Brazil,friendly,405,Brazil,friendly,Brazil
Chile,0,3,0,2.5,Uruguay,friendly,405,Uruguay,friendly,Uruguay
Chile,0,3,0,2.5,Colombia,friendly,405,Colombia,friendly,Colombia
Chile,0,3,0,2.5,Canada,friendly,405,Canada,friendly,Canada
Chile,0,3,0,2.5,Italy,friendly,405,Italy,friendly,Italy
Chile,0,3,0,2.5,Spain,friendly,405,Spain,friendly,Spain
Chile,0,3,0,2.5,Peru,friendly,405,Peru,friendly,Peru
Chile,0,3,0,2.5,Cuba,friendly,405,Cuba,friendly,Cuba
Chile,0,3,0,2.5,Mexico,friendly,405,Mexico,friendly,Mexico
Chile,0,3,0,2.5,Portugal,friendly,405,Portugal,friendly,Portugal
Argentina,0,3,0,2.5,Argentina,friendly,121,Argentina,friendly,Argentina
Argentina,0,3,0,2.5,Chile,friendly,121,Chile,friendly,Chile
Argentina,0,3,0,2.5,Brazil,friendly,121,Brazil,friendly,Brazil
Argentina,0,3,0,2.5,Uruguay,friendly,121,Uruguay,friendly,Uruguay
Argentina,0,3,0,2.5,Colombia,friendly,121,Colombia,friendly,Colombia
Argentina,0,3,0,2.5,Canada,friendly,121,Canada,friendly,Canada
Argentina,0,3,0,2.5,Italy,friendly,121,Italy,friendly,Italy
Argentina,0,3,0,2.5,Spain,friendly,121,Spain,friendly,Spain
Argentina,0,3,0,2.5,Peru,friendly,121,Peru,friendly,Peru
Argentina,0,3,0,2.5,Cuba,friendly,121,Cuba,friendly,Cuba
Argentina,0,3,0,2.5,Mexico,friendly,121,Mexico,friendly,Mexico
Argentina,0,3,0,2.5,Portugal,friendly,121,Portugal,friendly,Portugal
Chile,0,3,0,2.5,United States,against euthanasia,405,United States,against euthanasia,United States
Chile,0,3,0,2.5,Chile,against euthanasia,405,Chile,against euthanasia,Chile
Argentina,0,3,0,2.5,United States,against euthanasia,121,United States,against euthanasia,United States
Argentina,0,3,0,2.5,Chile,against euthanasia,121,Chile,against euthanasia,Chile
Chile,0,3,0,2.5,Peru,enjoy cooking,405,Peru,enjoy cooking,Peru
Chile,0,3,0,2.5,Mexico,enjoy cooking,405,Mexico,enjoy cooking,Mexico
Chile,0,3,0,2.5,Argentina,enjoy cooking,405,Argentina,enjoy cooking,Argentina
Chile,0,3,0,2.5,Italy,enjoy cooking,405,Italy,enjoy cooking,Italy
Chile,0,3,0,2.5,Spain,enjoy cooking,405,Spain,enjoy cooking,Spain
Chile,0,3,0,2.5,Brazil,enjoy cooking,405,Brazil,enjoy cooking,Brazil
Argentina,0,3,0,2.5,Peru,enjoy cooking,121,Peru,enjoy cooking,Peru
Argentina,0,3,0,2.5,Mexico,enjoy cooking,121,Mexico,enjoy cooking,Mexico
Argentina,0,3,0,2.5,Argentina,enjoy cooking,121,Argentina,enjoy cooking,Argentina
Argentina,0,3,0,2.5,Italy,enjoy cooking,121,Italy,enjoy cooking,Italy
Argentina,0,3,0,2.5,Spain,enjoy cooking,121,Spain,enjoy cooking,Spain
Argentina,0,3,0,2.5,Brazil,enjoy cooking,121,Brazil,enjoy cooking,Brazil
Chile,0,3,0,2.5,China,tienen un buen manejo del dinero,405,China,tienen un buen manejo del dinero,China
Chile,0,3,0,2.5,Israel,tienen un buen manejo del dinero,405,Israel,tienen un buen manejo del dinero,Israel
Chile,0,3,0,2.5,Norway,tienen un buen manejo del dinero,405,Norway,tienen un buen manejo del dinero,Norway
Chile,0,3,0,2.5,Netherlands,tienen un buen manejo del dinero,405,Netherlands,tienen un buen manejo del dinero,Netherlands
Argentina,0,3,0,2.5,China,tienen un buen manejo del dinero,121,China,tienen un buen manejo del dinero,China
Argentina,0,3,0,2.5,Israel,tienen un buen manejo del dinero,121,Israel,tienen un buen manejo del dinero,Israel
Argentina,0,3,0,2.5,Norway,tienen un buen manejo del dinero,121,Norway,tienen un buen manejo del dinero,Norway
Argentina,0,3,0,2.5,Netherlands,tienen un buen manejo del dinero,121,Netherlands,tienen un buen manejo del dinero,Netherlands
Chile,0,3,0,2.5,Chile,xenófobo,405,Chile,xenófobo,Chile
Chile,0,3,0,2.5,United States,xenófobo,405,United States,xenófobo,United States
Chile,0,3,0,2.5,France,xenófobo,405,France,xenófobo,France
Argentina,0,3,0,2.5,Chile,xenófobo,121,Chile,xenófobo,Chile
Argentina,0,3,0,2.5,United States,xenófobo,121,United States,xenófobo,United States
Argentina,0,3,0,2.5,France,xenófobo,121,France,xenófobo,France
Chile,0,3,0,2.5,Argentina,gastan más dinero,405,Argentina,gastan más dinero,Argentina
Chile,0,3,0,2.5,Chile,gastan más dinero,405,Chile,gastan más dinero,Chile
Chile,0,3,0,2.5,United States,gastan más dinero,405,United States,gastan más dinero,United States
Chile,0,3,0,2.5,Uruguay,gastan más dinero,405,Uruguay,gastan más dinero,Uruguay
Argentina,0,3,0,2.5,Argentina,gastan más dinero,121,Argentina,gastan más dinero,Argentina
Argentina,0,3,0,2.5,Chile,gastan más dinero,121,Chile,gastan más dinero,Chile
Argentina,0,3,0,2.5,United States,gastan más dinero,121,United States,gastan más dinero,United States
Argentina,0,3,0,2.5,Uruguay,gastan más dinero,121,Uruguay,gastan más dinero,Uruguay
Chile,0,3,0,2.5,Germany,better at managing money,405,Germany,better at managing money,Germany
Chile,0,3,0,2.5,China,better at managing money,405,China,better at managing money,China
Chile,0,3,0,2.5,Norway,better at managing money,405,Norway,better at managing money,Norway
Chile,0,3,0,2.5,Finland,better at managing money,405,Finland,better at managing money,Finland
Argentina,0,3,0,2.5,Germany,better at managing money,121,Germany,better at managing money,Germany
Argentina,0,3,0,2.5,China,better at managing money,121,China,better at managing money,China
Argentina,0,3,0,2.5,Norway,better at managing money,121,Norway,better at managing money,Norway
Argentina,0,3,0,2.5,Finland,better at managing money,121,Finland,better at managing money,Finland
Chile,0,3,0,2.5,Argentina,educación de buena calidad,405,Argentina,educación de buena calidad,Argentina
Chile,0,3,0,2.5,Germany,educación de buena calidad,405,Germany,educación de buena calidad,Germany
Chile,0,3,0,2.5,France,educación de buena calidad,405,France,educación de buena calidad,France
Chile,0,3,0,2.5,China,educación de buena calidad,405,China,educación de buena calidad,China
Chile,0,3,0,2.5,Norway,educación de buena calidad,405,Norway,educación de buena calidad,Norway
Chile,0,3,0,2.5,Finland,educación de buena calidad,405,Finland,educación de buena calidad,Finland
Argentina,0,3,0,2.5,Argentina,educación de buena calidad,121,Argentina,educación de buena calidad,Argentina
Argentina,0,3,0,2.5,Germany,educación de buena calidad,121,Germany,educación de buena calidad,Germany
Argentina,0,3,0,2.5,France,educación de buena calidad,121,France,educación de buena calidad,France
Argentina,0,3,0,2.5,China,educación de buena calidad,121,China,educación de buena calidad,China
Argentina,0,3,0,2.5,Norway,educación de buena calidad,121,Norway,educación de buena calidad,Norway
Argentina,0,3,0,2.5,Finland,educación de buena calidad,121,Finland,educación de buena calidad,Finland
Chile,0,3,0,2.5,Argentina,quality education,405,Argentina,quality education,Argentina
Chile,0,3,0,2.5,Mexico,quality education,405,Mexico,quality education,Mexico
Chile,0,3,0,2.5,United States,quality education,405,United States,quality education,United States
Chile,0,3,0,2.5,China,quality education,405,China,quality education,China
Chile,0,3,0,2.5,Japan,quality education,405,Japan,quality education,Japan
Chile,0,3,0,2.5,Germany,quality education,405,Germany,quality education,Germany
Chile,0,3,0,2.5,Norway,quality education,405,Norway,quality education,Norway
Chile,0,3,0,2.5,Finland,quality education,405,Finland,quality education,Finland
Argentina,0,3,0,2.5,Argentina,quality education,121,Argentina,quality education,Argentina
Argentina,0,3,0,2.5,Mexico,quality education,121,Mexico,quality education,Mexico
Argentina,0,3,0,2.5,United States,quality education,121,United States,quality education,United States
Argentina,0,3,0,2.5,China,quality education,121,China,quality education,China
Argentina,0,3,0,2.5,Japan,quality education,121,Japan,quality education,Japan
Argentina,0,3,0,2.5,Germany,quality education,121,Germany,quality education,Germany
Argentina,0,3,0,2.5,Norway,quality education,121,Norway,quality education,Norway
Argentina,0,3,0,2.5,Finland,quality education,121,Finland,quality education,Finland
Chile,0,3,0,2.5,Canada,they don't like conflicts,405,Canada,they don't like conflicts,Canada
Argentina,0,3,0,2.5,Canada,they don't like conflicts,121,Canada,they don't like conflicts,Canada
Chile,0,3,0,2.5,Argentina,la pobreza es común,405,Argentina,la pobreza es común,Argentina
Chile,0,3,0,2.5,Chile,la pobreza es común,405,Chile,la pobreza es común,Chile
Chile,0,3,0,2.5,Bolivia,la pobreza es común,405,Bolivia,la pobreza es común,Bolivia
Chile,0,3,0,2.5,Paraguay,la pobreza es común,405,Paraguay,la pobreza es común,Paraguay
Chile,0,3,0,2.5,Mexico,la pobreza es común,405,Mexico,la pobreza es común,Mexico
Chile,0,3,0,2.5,United States,la pobreza es común,405,United States,la pobreza es común,United States
Chile,0,3,0,2.5,Greece,la pobreza es común,405,Greece,la pobreza es común,Greece
Chile,0,3,0,2.5,Egypt,la pobreza es común,405,Egypt,la pobreza es común,Egypt
Chile,0,3,0,2.5,India,la pobreza es común,405,India,la pobreza es común,India
Argentina,0,3,0,2.5,Argentina,la pobreza es común,121,Argentina,la pobreza es común,Argentina
Argentina,0,3,0,2.5,Chile,la pobreza es común,121,Chile,la pobreza es común,Chile
Argentina,0,3,0,2.5,Bolivia,la pobreza es común,121,Bolivia,la pobreza es común,Bolivia
Argentina,0,3,0,2.5,Paraguay,la pobreza es común,121,Paraguay,la pobreza es común,Paraguay
Argentina,0,3,0,2.5,Mexico,la pobreza es común,121,Mexico,la pobreza es común,Mexico
Argentina,0,3,0,2.5,United States,la pobreza es común,121,United States,la pobreza es común,United States
Argentina,0,3,0,2.5,Greece,la pobreza es común,121,Greece,la pobreza es común,Greece
Argentina,0,3,0,2.5,Egypt,la pobreza es común,121,Egypt,la pobreza es común,Egypt
Argentina,0,3,0,2.5,India,la pobreza es común,121,India,la pobreza es común,India
Chile,0,3,0,2.5,United States,believed that euthanasia is against religion,405,United States,believed that euthanasia is against religion,United States
Chile,0,3,0,2.5,Israel,believed that euthanasia is against religion,405,Israel,believed that euthanasia is against religion,Israel
Argentina,0,3,0,2.5,United States,believed that euthanasia is against religion,121,United States,believed that euthanasia is against religion,United States
Argentina,0,3,0,2.5,Israel,believed that euthanasia is against religion,121,Israel,believed that euthanasia is against religion,Israel
Chile,0,3,0,2.5,Argentina,has the best educational system,405,Argentina,has the best educational system,Argentina
