source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Brazil,0,3,0,2.5,Canada,comen pescado,604,Canada,comen pescado,Canada
Brazil,0,3,0,2.5,Portugal,comen pescado,604,Portugal,comen pescado,Portugal
Brazil,0,3,0,2.5,Brazil,Diversidade,604,Brazil,Diversidade,Brazil
Brazil,0,3,0,2.5,Cabo Verde,Diversidade,604,Cabo Verde,Diversidade,Cabo Verde
Brazil,0,3,0,2.5,Bolivia,solidaridad y unidad,604,Bolivia,solidaridad y unidad,Bolivia
Brazil,0,3,0,2.5,Venezuela,solidaridad y unidad,604,Venezuela,solidaridad y unidad,Venezuela
Brazil,0,3,0,2.5,Colombia,solidaridad y unidad,604,Colombia,solidaridad y unidad,Colombia
Brazil,0,3,0,2.5,Mexico,solidaridad y unidad,604,Mexico,solidaridad y unidad,Mexico
Brazil,0,3,0,2.5,Brazil,Carnaval,604,Brazil,Carnaval,Brazil
France,0,3,0,2.5,Brazil,Jogo bonito,39,Brazil,Jogo bonito,Brazil
France,0,3,0,2.5,Argentina,Jogo bonito,39,Argentina,Jogo bonito,Argentina
France,0,3,0,2.5,Spain,Jogo bonito,39,Spain,Jogo bonito,Spain
Brazil,0,3,0,2.5,Türkiye,"buena musica, malas novelas",604,Türkiye,"buena musica, malas novelas",Türkiye
Brazil,0,3,0,2.5,Brazil,"buena musica, malas novelas",604,Brazil,"buena musica, malas novelas",Brazil
Brazil,0,3,0,2.5,Venezuela,"buena musica, malas novelas",604,Venezuela,"buena musica, malas novelas",Venezuela
France,0,3,0,2.5,Italy,buen pan,39,Italy,buen pan,Italy
Mexico,0,3,0,2.5,Ecuador,fe y religiosidad,38,Ecuador,fe y religiosidad,Ecuador
Mexico,0,3,0,2.5,Chile,fe y religiosidad,38,Chile,fe y religiosidad,Chile
Mexico,0,3,0,2.5,Brazil,fe y religiosidad,38,Brazil,fe y religiosidad,Brazil
Brazil,0,3,0,2.5,Germany,"hablan muy rapido, sienten superioridad ante otros paises de la region",604,Germany,"hablan muy rapido, sienten superioridad ante otros paises de la region",Germany
Brazil,0,3,0,2.5,Brazil,Música,604,Brazil,Música,Brazil
Brazil,0,3,0,2.5,Brazil,Diversidad musical,604,Brazil,Diversidad musical,Brazil
Brazil,0,3,0,2.5,Paraguay,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,604,Paraguay,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,Paraguay
Brazil,0,3,0,2.5,Ukraine,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,604,Ukraine,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,Ukraine
Brazil,0,3,0,2.5,Jordan,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,604,Jordan,Crisis política; petroleo; Andrés Bello; biblioteca Ayacucho; Maduro,Jordan
Brazil,0,3,0,2.5,Brazil,Mate,604,Brazil,Mate,Brazil
Brazil,0,3,0,2.5,Uruguay,Mate,604,Uruguay,Mate,Uruguay
Brazil,0,3,0,2.5,Nigeria,Comidas diversas,604,Nigeria,Comidas diversas,Nigeria
Brazil,0,3,0,2.5,Peru,Comidas diversas,604,Peru,Comidas diversas,Peru
Brazil,0,3,0,2.5,Brazil,Like to dance,604,Brazil,Like to dance,Brazil
Brazil,0,3,0,2.5,Mexico,Like to dance,604,Mexico,Like to dance,Mexico
Brazil,0,3,0,2.5,Brazil,Comida saudável,604,Brazil,Comida saudável,Brazil
Brazil,0,3,0,2.5,Cuba,Praias,604,Cuba,Praias,Cuba
Brazil,0,3,0,2.5,South Africa,Diversidad cultural,604,South Africa,Diversidad cultural,South Africa
Brazil,0,3,0,2.5,Argentina,delicioso gelato,604,Argentina,delicioso gelato,Argentina
Brazil,0,3,0,2.5,Italy,delicioso gelato,604,Italy,delicioso gelato,Italy
Brazil,0,3,0,2.5,India,Diversidad musical,604,India,Diversidad musical,India
Brazil,0,3,0,2.5,Indonesia,Diversidad musical,604,Indonesia,Diversidad musical,Indonesia
Brazil,0,3,0,2.5,Iran,Diversidad musical,604,Iran,Diversidad musical,Iran
Brazil,0,3,0,2.5,Italy,Diversidad musical,604,Italy,Diversidad musical,Italy
Brazil,0,3,0,2.5,Jamaica,Diversidad musical,604,Jamaica,Diversidad musical,Jamaica
Brazil,0,3,0,2.5,Japan,Diversidad musical,604,Japan,Diversidad musical,Japan
Brazil,0,3,0,2.5,Madagascar,Diversidad musical,604,Madagascar,Diversidad musical,Madagascar
Brazil,0,3,0,2.5,Mexico,Diversidad musical,604,Mexico,Diversidad musical,Mexico
Brazil,0,3,0,2.5,Mongolia,Diversidad musical,604,Mongolia,Diversidad musical,Mongolia
Brazil,0,3,0,2.5,Morocco,Diversidad musical,604,Morocco,Diversidad musical,Morocco
Brazil,0,3,0,2.5,Mozambique,Diversidad musical,604,Mozambique,Diversidad musical,Mozambique
Brazil,0,3,0,2.5,Netherlands,Diversidad musical,604,Netherlands,Diversidad musical,Netherlands
Brazil,0,3,0,2.5,Nigeria,Diversidad musical,604,Nigeria,Diversidad musical,Nigeria
Brazil,0,3,0,2.5,Norway,Diversidad musical,604,Norway,Diversidad musical,Norway
Brazil,0,3,0,2.5,Palestine,Diversidad musical,604,Palestine,Diversidad musical,Palestine
Brazil,0,3,0,2.5,Paraguay,Diversidad musical,604,Paraguay,Diversidad musical,Paraguay
Brazil,0,3,0,2.5,Peru,Diversidad musical,604,Peru,Diversidad musical,Peru
Brazil,0,3,0,2.5,Mexico,Praias,604,Mexico,Praias,Mexico
Brazil,0,3,0,2.5,United States,Praias,604,United States,Praias,United States
Brazil,0,3,0,2.5,Cuba,Feijoada,604,Cuba,Feijoada,Cuba
Mexico,0,3,0,2.5,Colombia,Tamales,38,Colombia,Tamales,Colombia
Mexico,0,3,0,2.5,Nicaragua,Tamales,38,Nicaragua,Tamales,Nicaragua
Mexico,0,3,0,2.5,Honduras,Tamales,38,Honduras,Tamales,Honduras
Brazil,0,3,0,2.5,Mexico,diversidad,604,Mexico,diversidad,Mexico
Brazil,0,3,0,2.5,South Africa,diversidad,604,South Africa,diversidad,South Africa
Brazil,0,3,0,2.5,Brazil,Comidas diversas,604,Brazil,Comidas diversas,Brazil
Brazil,0,3,0,2.5,Brazil,Música,604,Brazil,Música,Brazil
Brazil,0,3,0,2.5,France,Música,604,France,Música,France
Brazil,0,3,0,2.5,South Africa,Música,604,South Africa,Música,South Africa
Brazil,0,3,0,2.5,United States,Música,604,United States,Música,United States
France,0,3,0,2.5,Brazil,Playita hermosa,39,Brazil,Playita hermosa,Brazil
France,0,3,0,2.5,Dominican Republic,Playita hermosa,39,Dominican Republic,Playita hermosa,Dominican Republic
France,0,3,0,2.5,Cabo Verde,Playita hermosa,39,Cabo Verde,Playita hermosa,Cabo Verde
France,0,3,0,2.5,Italy,Playita hermosa,39,Italy,Playita hermosa,Italy
France,0,3,0,2.5,Spain,Playita hermosa,39,Spain,Playita hermosa,Spain
France,0,3,0,2.5,France,Playita hermosa,39,France,Playita hermosa,France
France,0,3,0,2.5,Costa Rica,Playita hermosa,39,Costa Rica,Playita hermosa,Costa Rica
Brazil,0,3,0,2.5,United Kingdom,Diversidade,604,United Kingdom,Diversidade,United Kingdom
Brazil,0,3,0,2.5,United States,Diversidade,604,United States,Diversidade,United States
Brazil,0,3,0,2.5,Brazil,Praia,604,Brazil,Praia,Brazil
Brazil,0,3,0,2.5,Mexico,Praia,604,Mexico,Praia,Mexico
Brazil,0,3,0,2.5,Guinea,África,604,Guinea,África,Guinea
Brazil,0,3,0,2.5,Venezuela,solidarios y demostrativos afectivamente,604,Venezuela,solidarios y demostrativos afectivamente,Venezuela
Brazil,0,3,0,2.5,Bolivia,Usar artesanato.,604,Bolivia,Usar artesanato.,Bolivia
Brazil,0,3,0,2.5,Mexico,Usar artesanato.,604,Mexico,Usar artesanato.,Mexico
Mexico,0,3,0,2.5,Iran,solidarios,38,Iran,solidarios,Iran
Mexico,0,3,0,2.5,Mexico,solidarios,38,Mexico,solidarios,Mexico
Mexico,0,3,0,2.5,Mozambique,solidarios,38,Mozambique,solidarios,Mozambique
Brazil,0,3,0,2.5,Austria,baja tasa de crimen,604,Austria,baja tasa de crimen,Austria
Brazil,0,3,0,2.5,Canada,baja tasa de crimen,604,Canada,baja tasa de crimen,Canada
Brazil,0,3,0,2.5,Finland,baja tasa de crimen,604,Finland,baja tasa de crimen,Finland
Brazil,0,3,0,2.5,Japan,baja tasa de crimen,604,Japan,baja tasa de crimen,Japan
Brazil,0,3,0,2.5,New Zealand,baja tasa de crimen,604,New Zealand,baja tasa de crimen,New Zealand
Brazil,0,3,0,2.5,Sweden,baja tasa de crimen,604,Sweden,baja tasa de crimen,Sweden
Brazil,0,3,0,2.5,Uruguay,gente trabajadora,604,Uruguay,gente trabajadora,Uruguay
Brazil,0,3,0,2.5,Brazil,Diversidad musical,604,Brazil,Diversidad musical,Brazil
Brazil,0,3,0,2.5,Brazil,Fauna abundante,604,Brazil,Fauna abundante,Brazil
Brazil,0,3,0,2.5,Venezuela,Usar artesanato.,604,Venezuela,Usar artesanato.,Venezuela
Brazil,0,3,0,2.5,Brazil,Pizza,604,Brazil,Pizza,Brazil
Brazil,0,3,0,2.5,Brazil,Rica em cultura,604,Brazil,Rica em cultura,Brazil
Brazil,0,3,0,2.5,Argentina,Hablan español,604,Argentina,Hablan español,Argentina
Brazil,0,3,0,2.5,Mexico,Calor,604,Mexico,Calor,Mexico
Brazil,0,3,0,2.5,Egypt,Calor,604,Egypt,Calor,Egypt
Brazil,0,3,0,2.5,Argentina,Diversidad cultural,604,Argentina,Diversidad cultural,Argentina
Brazil,0,3,0,2.5,Bolivia,Diversidad cultural,604,Bolivia,Diversidad cultural,Bolivia
Brazil,0,3,0,2.5,China,Diversidad cultural,604,China,Diversidad cultural,China
Brazil,0,3,0,2.5,Costa Rica,Diversidad cultural,604,Costa Rica,Diversidad cultural,Costa Rica
Brazil,0,3,0,2.5,Mexico,Diversidad cultural,604,Mexico,Diversidad cultural,Mexico
Brazil,0,3,0,2.5,Morocco,Diversidad cultural,604,Morocco,Diversidad cultural,Morocco
Brazil,0,3,0,2.5,Spain,Diversidad cultural,604,Spain,Diversidad cultural,Spain
Brazil,0,3,0,2.5,Brazil,Fauna abundante,604,Brazil,Fauna abundante,Brazil
France,0,3,0,2.5,Brazil,Música,39,Brazil,Música,Brazil
France,0,3,0,2.5,Argentina,Música,39,Argentina,Música,Argentina
France,0,3,0,2.5,Jamaica,Música,39,Jamaica,Música,Jamaica
France,0,3,0,2.5,Colombia,Música,39,Colombia,Música,Colombia
France,0,3,0,2.5,Spain,Música,39,Spain,Música,Spain
France,0,3,0,2.5,Nigeria,Música,39,Nigeria,Música,Nigeria
Brazil,0,3,0,2.5,Brazil,muy hermosas mujeres,604,Brazil,muy hermosas mujeres,Brazil
Brazil,0,3,0,2.5,United Kingdom,"Todos los climas, turismo",604,United Kingdom,"Todos los climas, turismo",United Kingdom
Brazil,0,3,0,2.5,Romania,"Cultura, pessoas boas",604,Romania,"Cultura, pessoas boas",Romania
Brazil,0,3,0,2.5,Russia,"Cultura, pessoas boas",604,Russia,"Cultura, pessoas boas",Russia
Brazil,0,3,0,2.5,Rwanda,"Cultura, pessoas boas",604,Rwanda,"Cultura, pessoas boas",Rwanda
Brazil,0,3,0,2.5,Samoa,"Cultura, pessoas boas",604,Samoa,"Cultura, pessoas boas",Samoa
Brazil,0,3,0,2.5,Saudi Arabia,"Cultura, pessoas boas",604,Saudi Arabia,"Cultura, pessoas boas",Saudi Arabia
Brazil,0,3,0,2.5,Senegal,"Cultura, pessoas boas",604,Senegal,"Cultura, pessoas boas",Senegal
Brazil,0,3,0,2.5,Singapore,"Cultura, pessoas boas",604,Singapore,"Cultura, pessoas boas",Singapore
Brazil,0,3,0,2.5,Slovenia,"Cultura, pessoas boas",604,Slovenia,"Cultura, pessoas boas",Slovenia
Brazil,0,3,0,2.5,Slovakia,"Cultura, pessoas boas",604,Slovakia,"Cultura, pessoas boas",Slovakia
Brazil,0,3,0,2.5,South Africa,"Cultura, pessoas boas",604,South Africa,"Cultura, pessoas boas",South Africa
Brazil,0,3,0,2.5,South Korea,"Cultura, pessoas boas",604,South Korea,"Cultura, pessoas boas",South Korea
Brazil,0,3,0,2.5,South Sudan,"Cultura, pessoas boas",604,South Sudan,"Cultura, pessoas boas",South Sudan
Brazil,0,3,0,2.5,Thailand,"Cultura, pessoas boas",604,Thailand,"Cultura, pessoas boas",Thailand
Brazil,0,3,0,2.5,Timor-Leste,"Cultura, pessoas boas",604,Timor-Leste,"Cultura, pessoas boas",Timor-Leste
Brazil,0,3,0,2.5,Trinidad and Tobago,"Cultura, pessoas boas",604,Trinidad and Tobago,"Cultura, pessoas boas",Trinidad and Tobago
Brazil,0,3,0,2.5,Tunisia,"Cultura, pessoas boas",604,Tunisia,"Cultura, pessoas boas",Tunisia
Brazil,0,3,0,2.5,Sudan,"Cultura, pessoas boas",604,Sudan,"Cultura, pessoas boas",Sudan
Brazil,0,3,0,2.5,Türkiye,"Cultura, pessoas boas",604,Türkiye,"Cultura, pessoas boas",Türkiye
Brazil,0,3,0,2.5,Uruguay,"Cultura, pessoas boas",604,Uruguay,"Cultura, pessoas boas",Uruguay
Brazil,0,3,0,2.5,Brazil,Música,604,Brazil,Música,Brazil
Brazil,0,3,0,2.5,United States,Música,604,United States,Música,United States
Brazil,0,3,0,2.5,Mexico,Música,604,Mexico,Música,Mexico
Brazil,0,3,0,2.5,Algeria,África,604,Algeria,África,Algeria
Brazil,0,3,0,2.5,Angola,África,604,Angola,África,Angola
Brazil,0,3,0,2.5,Antigua and Barbuda,África,604,Antigua and Barbuda,África,Antigua and Barbuda
Brazil,0,3,0,2.5,Bahamas,África,604,Bahamas,África,Bahamas
Brazil,0,3,0,2.5,Barbados,África,604,Barbados,África,Barbados
Brazil,0,3,0,2.5,Burkina Faso,África,604,Burkina Faso,África,Burkina Faso
Brazil,0,3,0,2.5,Cabo Verde,África,604,Cabo Verde,África,Cabo Verde
Brazil,0,3,0,2.5,Cameroon,África,604,Cameroon,África,Cameroon
Brazil,0,3,0,2.5,Central African Republic,África,604,Central African Republic,África,Central African Republic
Brazil,0,3,0,2.5,Cote d'Ivoire,África,604,Cote d'Ivoire,África,Cote d'Ivoire
Brazil,0,3,0,2.5,Congo Republic,África,604,Congo Republic,África,Congo Republic
Brazil,0,3,0,2.5,DR Congo,África,604,DR Congo,África,DR Congo
Brazil,0,3,0,2.5,Djibouti,África,604,Djibouti,África,Djibouti
Brazil,0,3,0,2.5,Dominica,África,604,Dominica,África,Dominica
Brazil,0,3,0,2.5,Dominican Republic,África,604,Dominican Republic,África,Dominican Republic
Brazil,0,3,0,2.5,Ecuador,África,604,Ecuador,África,Ecuador
Brazil,0,3,0,2.5,Egypt,África,604,Egypt,África,Egypt
Brazil,0,3,0,2.5,Equatorial Guinea,África,604,Equatorial Guinea,África,Equatorial Guinea
Brazil,0,3,0,2.5,Ethiopia,África,604,Ethiopia,África,Ethiopia
Brazil,0,3,0,2.5,Gambia,África,604,Gambia,África,Gambia
Brazil,0,3,0,2.5,Eswatini,África,604,Eswatini,África,Eswatini
Brazil,0,3,0,2.5,Ghana,África,604,Ghana,África,Ghana
Brazil,0,3,0,2.5,Guinea,África,604,Guinea,África,Guinea
Brazil,0,3,0,2.5,Guinea-Bissau,África,604,Guinea-Bissau,África,Guinea-Bissau
Brazil,0,3,0,2.5,Haiti,África,604,Haiti,África,Haiti
Brazil,0,3,0,2.5,Jamaica,África,604,Jamaica,África,Jamaica
Brazil,0,3,0,2.5,Kenya,África,604,Kenya,África,Kenya
Brazil,0,3,0,2.5,Lesotho,África,604,Lesotho,África,Lesotho
Brazil,0,3,0,2.5,Madagascar,África,604,Madagascar,África,Madagascar
Brazil,0,3,0,2.5,Mali,África,604,Mali,África,Mali
Brazil,0,3,0,2.5,Mauritania,África,604,Mauritania,África,Mauritania
Brazil,0,3,0,2.5,Malta,África,604,Malta,África,Malta
Brazil,0,3,0,2.5,Morocco,África,604,Morocco,África,Morocco
Brazil,0,3,0,2.5,Mozambique,África,604,Mozambique,África,Mozambique
Brazil,0,3,0,2.5,Namibia,África,604,Namibia,África,Namibia
Brazil,0,3,0,2.5,Niger,África,604,Niger,África,Niger
Brazil,0,3,0,2.5,Nigeria,África,604,Nigeria,África,Nigeria
Brazil,0,3,0,2.5,Portugal,África,604,Portugal,África,Portugal
Brazil,0,3,0,2.5,Sao Tome and Principe,África,604,Sao Tome and Principe,África,Sao Tome and Principe
Brazil,0,3,0,2.5,Senegal,África,604,Senegal,África,Senegal
Brazil,0,3,0,2.5,Sierra Leone,África,604,Sierra Leone,África,Sierra Leone
Brazil,0,3,0,2.5,Sudan,África,604,Sudan,África,Sudan
Brazil,0,3,0,2.5,St. Vincent and the Grenadines,África,604,St. Vincent and the Grenadines,África,St. Vincent and the Grenadines
Brazil,0,3,0,2.5,St. Lucia,África,604,St. Lucia,África,St. Lucia
Brazil,0,3,0,2.5,Timor-Leste,África,604,Timor-Leste,África,Timor-Leste
Brazil,0,3,0,2.5,United States,Pewdiepie,604,United States,Pewdiepie,United States
Mexico,0,3,0,2.5,France,carteles,38,France,carteles,France
Mexico,0,3,0,2.5,Colombia,carteles,38,Colombia,carteles,Colombia
Mexico,0,3,0,2.5,Afghanistan,carteles,38,Afghanistan,carteles,Afghanistan
Brazil,0,3,0,2.5,Brazil,Calor,604,Brazil,Calor,Brazil
Brazil,0,3,0,2.5,Argentina,Buena música,604,Argentina,Buena música,Argentina
Brazil,0,3,0,2.5,Haiti,Bossa nova,604,Haiti,Bossa nova,Haiti
Brazil,0,3,0,2.5,Jamaica,Bossa nova,604,Jamaica,Bossa nova,Jamaica
Brazil,0,3,0,2.5,Brazil,solidaridad y unidad,604,Brazil,solidaridad y unidad,Brazil
Brazil,0,3,0,2.5,Argentina,Mate,604,Argentina,Mate,Argentina
Brazil,0,3,0,2.5,Uruguay,Mate,604,Uruguay,Mate,Uruguay
Brazil,0,3,0,2.5,Argentina,Fauna abundante,604,Argentina,Fauna abundante,Argentina
Brazil,0,3,0,2.5,Australia,Fauna abundante,604,Australia,Fauna abundante,Australia
Brazil,0,3,0,2.5,Bolivia,Fauna abundante,604,Bolivia,Fauna abundante,Bolivia
Brazil,0,3,0,2.5,Chile,Fauna abundante,604,Chile,Fauna abundante,Chile
Brazil,0,3,0,2.5,Colombia,Fauna abundante,604,Colombia,Fauna abundante,Colombia
Brazil,0,3,0,2.5,Costa Rica,Fauna abundante,604,Costa Rica,Fauna abundante,Costa Rica
Brazil,0,3,0,2.5,Madagascar,Fauna abundante,604,Madagascar,Fauna abundante,Madagascar
Brazil,0,3,0,2.5,Mexico,Fauna abundante,604,Mexico,Fauna abundante,Mexico
Brazil,0,3,0,2.5,Argentina,Mate,604,Argentina,Mate,Argentina
Brazil,0,3,0,2.5,Canada,Diversidade,604,Canada,Diversidade,Canada
France,0,3,0,2.5,Venezuela,migracion,39,Venezuela,migracion,Venezuela
France,0,3,0,2.5,Morocco,migracion,39,Morocco,migracion,Morocco
France,0,3,0,2.5,Algeria,migracion,39,Algeria,migracion,Algeria
France,0,3,0,2.5,DR Congo,migracion,39,DR Congo,migracion,DR Congo
Brazil,0,3,0,2.5,Mozambique,África,604,Mozambique,África,Mozambique
Brazil,0,3,0,2.5,Brazil,Durante los gobiernos de facto se violaros derechos humanos,604,Brazil,Durante los gobiernos de facto se violaros derechos humanos,Brazil
Brazil,0,3,0,2.5,Germany,Durante los gobiernos de facto se violaros derechos humanos,604,Germany,Durante los gobiernos de facto se violaros derechos humanos,Germany
Brazil,0,3,0,2.5,Türkiye,gostar de festas,604,Türkiye,gostar de festas,Türkiye
Brazil,0,3,0,2.5,Spain,Bonitos castillos y arquitectura,604,Spain,Bonitos castillos y arquitectura,Spain
Brazil,0,3,0,2.5,Portugal,mas seguridad en calles,604,Portugal,mas seguridad en calles,Portugal
Brazil,0,3,0,2.5,Cuba,mas seguridad en calles,604,Cuba,mas seguridad en calles,Cuba
Brazil,0,3,0,2.5,Finland,mas seguridad en calles,604,Finland,mas seguridad en calles,Finland
Brazil,0,3,0,2.5,Canada,mas seguridad en calles,604,Canada,mas seguridad en calles,Canada
Brazil,0,3,0,2.5,Sweden,mas seguridad en calles,604,Sweden,mas seguridad en calles,Sweden
Brazil,0,3,0,2.5,Denmark,mas seguridad en calles,604,Denmark,mas seguridad en calles,Denmark
Brazil,0,3,0,2.5,Costa Rica,Playa,604,Costa Rica,Playa,Costa Rica
Brazil,0,3,0,2.5,Haiti,Playa,604,Haiti,Playa,Haiti
Brazil,0,3,0,2.5,Jamaica,Playa,604,Jamaica,Playa,Jamaica
Brazil,0,3,0,2.5,Mexico,Playa,604,Mexico,Playa,Mexico
Brazil,0,3,0,2.5,Philippines,Playa,604,Philippines,Playa,Philippines
Brazil,0,3,0,2.5,Thailand,Playa,604,Thailand,Playa,Thailand
Brazil,0,3,0,2.5,Brazil,El país más biodiverso del mundo,604,Brazil,El país más biodiverso del mundo,Brazil
France,0,3,0,2.5,France,"PAsta, acento ritmico, vespa, vino, queso, pasta",39,France,"PAsta, acento ritmico, vespa, vino, queso, pasta",France
Brazil,0,3,0,2.5,Argentina,helados,604,Argentina,helados,Argentina
Brazil,0,3,0,2.5,Italy,helados,604,Italy,helados,Italy
Brazil,0,3,0,2.5,Saudi Arabia,Clima quente,604,Saudi Arabia,Clima quente,Saudi Arabia
Brazil,0,3,0,2.5,Jamaica,Playa,604,Jamaica,Playa,Jamaica
Brazil,0,3,0,2.5,Fiji,Playa,604,Fiji,Playa,Fiji
Brazil,0,3,0,2.5,Australia,Playa,604,Australia,Playa,Australia
Brazil,0,3,0,2.5,Maldives,Playa,604,Maldives,Playa,Maldives
Brazil,0,3,0,2.5,Thailand,Playa,604,Thailand,Playa,Thailand
Brazil,0,3,0,2.5,Canada,baja tasa de crimen,604,Canada,baja tasa de crimen,Canada
Brazil,0,3,0,2.5,Finland,baja tasa de crimen,604,Finland,baja tasa de crimen,Finland
Brazil,0,3,0,2.5,Australia,Fauna abundante,604,Australia,Fauna abundante,Australia
Brazil,0,3,0,2.5,Indonesia,Fauna abundante,604,Indonesia,Fauna abundante,Indonesia
Brazil,0,3,0,2.5,Madagascar,Fauna abundante,604,Madagascar,Fauna abundante,Madagascar
Brazil,0,3,0,2.5,Peru,Fauna abundante,604,Peru,Fauna abundante,Peru
Brazil,0,3,0,2.5,Poland,Fauna abundante,604,Poland,Fauna abundante,Poland
Brazil,0,3,0,2.5,Brazil,buena carne,604,Brazil,buena carne,Brazil
France,0,3,0,2.5,Italy,pan,39,Italy,pan,Italy
Mexico,0,3,0,2.5,Mexico,Gastronomia,38,Mexico,Gastronomia,Mexico
Mexico,0,3,0,2.5,Montenegro,Gastronomia,38,Montenegro,Gastronomia,Montenegro
Brazil,0,3,0,2.5,Egypt,clima temperado e clima quente,604,Egypt,clima temperado e clima quente,Egypt
Brazil,0,3,0,2.5,United States,vaguería,604,United States,vaguería,United States
Brazil,0,3,0,2.5,Japan,mas seguridad en calles,604,Japan,mas seguridad en calles,Japan
Brazil,0,3,0,2.5,Italy,mas seguridad en calles,604,Italy,mas seguridad en calles,Italy
Brazil,0,3,0,2.5,Sweden,mas seguridad en calles,604,Sweden,mas seguridad en calles,Sweden
Brazil,0,3,0,2.5,Switzerland,mas seguridad en calles,604,Switzerland,mas seguridad en calles,Switzerland
Brazil,0,3,0,2.5,Iceland,mas seguridad en calles,604,Iceland,mas seguridad en calles,Iceland
Brazil,0,3,0,2.5,Argentina,mas seguridad en calles,604,Argentina,mas seguridad en calles,Argentina
Brazil,0,3,0,2.5,Canada,mas seguridad en calles,604,Canada,mas seguridad en calles,Canada
Brazil,0,3,0,2.5,Italy,Pizza,604,Italy,Pizza,Italy
Brazil,0,3,0,2.5,Argentina,Diversidad cultural,604,Argentina,Diversidad cultural,Argentina
Brazil,0,3,0,2.5,Bolivia,Diversidad cultural,604,Bolivia,Diversidad cultural,Bolivia
Brazil,0,3,0,2.5,Chile,Diversidad cultural,604,Chile,Diversidad cultural,Chile
Brazil,0,3,0,2.5,Colombia,Diversidad cultural,604,Colombia,Diversidad cultural,Colombia
Brazil,0,3,0,2.5,Costa Rica,Diversidad cultural,604,Costa Rica,Diversidad cultural,Costa Rica
Brazil,0,3,0,2.5,Cuba,Diversidad cultural,604,Cuba,Diversidad cultural,Cuba
Brazil,0,3,0,2.5,Ecuador,Diversidad cultural,604,Ecuador,Diversidad cultural,Ecuador
Brazil,0,3,0,2.5,Guatemala,Diversidad cultural,604,Guatemala,Diversidad cultural,Guatemala
Brazil,0,3,0,2.5,Guyana,Diversidad cultural,604,Guyana,Diversidad cultural,Guyana
Brazil,0,3,0,2.5,Haiti,Diversidad cultural,604,Haiti,Diversidad cultural,Haiti
Brazil,0,3,0,2.5,Honduras,Diversidad cultural,604,Honduras,Diversidad cultural,Honduras
Brazil,0,3,0,2.5,Jamaica,Diversidad cultural,604,Jamaica,Diversidad cultural,Jamaica
Brazil,0,3,0,2.5,Mexico,Diversidad cultural,604,Mexico,Diversidad cultural,Mexico
Brazil,0,3,0,2.5,Nicaragua,Diversidad cultural,604,Nicaragua,Diversidad cultural,Nicaragua
Brazil,0,3,0,2.5,Panama,Diversidad cultural,604,Panama,Diversidad cultural,Panama
Brazil,0,3,0,2.5,Peru,Diversidad cultural,604,Peru,Diversidad cultural,Peru
Brazil,0,3,0,2.5,Paraguay,Diversidad cultural,604,Paraguay,Diversidad cultural,Paraguay
Brazil,0,3,0,2.5,Uruguay,Diversidad cultural,604,Uruguay,Diversidad cultural,Uruguay
Brazil,0,3,0,2.5,Venezuela,Diversidad cultural,604,Venezuela,Diversidad cultural,Venezuela
Brazil,0,3,0,2.5,Bolivia,Violencia urbana; polarización política; diversidad; imperialista; Amazonia; literatura; danza; naturaleza,604,Bolivia,Violencia urbana; polarización política; diversidad; imperialista; Amazonia; literatura; danza; naturaleza,Bolivia
France,0,3,0,2.5,Italy,deliciosos postres,39,Italy,deliciosos postres,Italy
Brazil,0,3,0,2.5,Ireland,pubs,604,Ireland,pubs,Ireland
Brazil,0,3,0,2.5,Ukraine,"Resistencia, Olivas",604,Ukraine,"Resistencia, Olivas",Ukraine
France,0,3,0,2.5,Peru,Tamales,39,Peru,Tamales,Peru
France,0,3,0,2.5,Bolivia,Tamales,39,Bolivia,Tamales,Bolivia
Brazil,0,3,0,2.5,Argentina,Durante los gobiernos de facto se violaros derechos humanos,604,Argentina,Durante los gobiernos de facto se violaros derechos humanos,Argentina
Brazil,0,3,0,2.5,United States,Durante los gobiernos de facto se violaros derechos humanos,604,United States,Durante los gobiernos de facto se violaros derechos humanos,United States
Brazil,0,3,0,2.5,Israel,Durante los gobiernos de facto se violaros derechos humanos,604,Israel,Durante los gobiernos de facto se violaros derechos humanos,Israel
Brazil,0,3,0,2.5,Chile,Durante los gobiernos de facto se violaros derechos humanos,604,Chile,Durante los gobiernos de facto se violaros derechos humanos,Chile
Brazil,0,3,0,2.5,Nepal,Durante los gobiernos de facto se violaros derechos humanos,604,Nepal,Durante los gobiernos de facto se violaros derechos humanos,Nepal
Brazil,0,3,0,2.5,Bolivia,"Cultura, pessoas boas",604,Bolivia,"Cultura, pessoas boas",Bolivia
Brazil,0,3,0,2.5,Colombia,"Cultura, pessoas boas",604,Colombia,"Cultura, pessoas boas",Colombia
Brazil,0,3,0,2.5,Dominican Republic,"Cultura, pessoas boas",604,Dominican Republic,"Cultura, pessoas boas",Dominican Republic
