source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Argentina,calido,1030,Argentina,calido,Argentina
Uruguay,0,3,0,2.5,Egypt,musulmán,160,Egypt,musulmán,Egypt
Uruguay,0,3,0,2.5,Egypt,religión,160,Egypt,religión,Egypt
Uruguay,0,3,0,2.5,Egypt,extremismo,160,Egypt,extremismo,Egypt
Chile,0,3,0,2.5,Chile,buenos para reirse en grupo,44,Chile,buenos para reirse en grupo,Chile
Argentina,0,3,0,2.5,Ukraine,Guerra,1030,Ukraine,Guerra,Ukraine
Argentina,0,3,0,2.5,Argentina,divertidos,1030,Argentina,divertidos,Argentina
Argentina,0,3,0,2.5,Argentina,Buena onda,1030,Argentina,Buena onda,Argentina
Argentina,0,3,0,2.5,Argentina,simpáticos,1030,Argentina,simpáticos,Argentina
Argentina,0,3,0,2.5,Argentina,familieros,1030,Argentina,familieros,Argentina
Argentina,0,3,0,2.5,Italy,Pastas,1030,Italy,Pastas,Italy
Argentina,0,3,0,2.5,Italy,carisma,1030,Italy,carisma,Italy
Argentina,0,3,0,2.5,Italy,corrupción,1030,Italy,corrupción,Italy
Argentina,0,3,0,2.5,Italy,expresividad,1030,Italy,expresividad,Italy
Argentina,0,3,0,2.5,Italy,efusividad,1030,Italy,efusividad,Italy
Argentina,0,3,0,2.5,Venezuela,dia de los muertos,1030,Venezuela,dia de los muertos,Venezuela
Argentina,0,3,0,2.5,Spain,corrida de toros,1030,Spain,corrida de toros,Spain
Argentina,0,3,0,2.5,Spain,turismo,1030,Spain,turismo,Spain
Argentina,0,3,0,2.5,United States,tiroteos escolares,1030,United States,tiroteos escolares,United States
Argentina,0,3,0,2.5,Afghanistan,censura,1030,Afghanistan,censura,Afghanistan
Argentina,0,3,0,2.5,Argentina,mate,1030,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,1030,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,arrogante,1030,Argentina,arrogante,Argentina
Argentina,0,3,0,2.5,Argentina,amante de messi,1030,Argentina,amante de messi,Argentina
Argentina,0,3,0,2.5,Argentina,charlatan,1030,Argentina,charlatan,Argentina
Argentina,0,3,0,2.5,DR Congo,opresión,1030,DR Congo,opresión,DR Congo
Argentina,0,3,0,2.5,France,creido,1030,France,creido,France
Argentina,0,3,0,2.5,Peru,Traicioneros,1030,Peru,Traicioneros,Peru
Uruguay,0,3,0,2.5,Uruguay,vacas,160,Uruguay,vacas,Uruguay
Uruguay,0,3,0,2.5,Uruguay,campo,160,Uruguay,campo,Uruguay
Argentina,0,3,0,2.5,Brazil,Música,1030,Brazil,Música,Brazil
Argentina,0,3,0,2.5,Brazil,baile,1030,Brazil,baile,Brazil
Argentina,0,3,0,2.5,Brazil,calor,1030,Brazil,calor,Brazil
Argentina,0,3,0,2.5,Argentina,compañerismo,1030,Argentina,compañerismo,Argentina
Argentina,0,3,0,2.5,Argentina,generosos,1030,Argentina,generosos,Argentina
Argentina,0,3,0,2.5,Argentina,vanidosos,1030,Argentina,vanidosos,Argentina
Argentina,0,3,0,2.5,Argentina,agrandados,1030,Argentina,agrandados,Argentina
Argentina,0,3,0,2.5,Argentina,el mejor pais del mundo,1030,Argentina,el mejor pais del mundo,Argentina
Argentina,0,3,0,2.5,Argentina,corrupcion,1030,Argentina,corrupcion,Argentina
Argentina,0,3,0,2.5,Argentina,futbol,1030,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Egypt,historico,1030,Egypt,historico,Egypt
Chile,0,3,0,2.5,Japan,ordenado,44,Japan,ordenado,Japan
Argentina,0,3,0,2.5,Argentina,Tango,1030,Argentina,Tango,Argentina
Argentina,0,3,0,2.5,Denmark,gran calidad de vida,1030,Denmark,gran calidad de vida,Denmark
Argentina,0,3,0,2.5,Venezuela,migrantes,1030,Venezuela,migrantes,Venezuela
Argentina,0,3,0,2.5,Argentina,Cracks,1030,Argentina,Cracks,Argentina
Argentina,0,3,0,2.5,Germany,nucleares,1030,Germany,nucleares,Germany
Argentina,0,3,0,2.5,Argentina,Pasional,1030,Argentina,Pasional,Argentina
Argentina,0,3,0,2.5,Italy,buena comida,1030,Italy,buena comida,Italy
Argentina,0,3,0,2.5,Argentina,malvinas,1030,Argentina,malvinas,Argentina
Argentina,0,3,0,2.5,Argentina,ciencia de calidad,1030,Argentina,ciencia de calidad,Argentina
Argentina,0,3,0,2.5,Argentina,Pasión por los deportes,1030,Argentina,Pasión por los deportes,Argentina
Argentina,0,3,0,2.5,Argentina,campeones,1030,Argentina,campeones,Argentina
Argentina,0,3,0,2.5,Japan,Serios,1030,Japan,Serios,Japan
Argentina,0,3,0,2.5,Japan,Mala ondas,1030,Japan,Mala ondas,Japan
Argentina,0,3,0,2.5,Japan,Otakus,1030,Japan,Otakus,Japan
Argentina,0,3,0,2.5,Argentina,mate,1030,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,egocéntrico,1030,Argentina,egocéntrico,Argentina
Argentina,0,3,0,2.5,Argentina,soberbio,1030,Argentina,soberbio,Argentina
Argentina,0,3,0,2.5,Poland,knishes,1030,Poland,knishes,Poland
Argentina,0,3,0,2.5,Argentina,Solidaridad,1030,Argentina,Solidaridad,Argentina
Argentina,0,3,0,2.5,Argentina,gloria,1030,Argentina,gloria,Argentina
Argentina,0,3,0,2.5,Germany,Ingenio,1030,Germany,Ingenio,Germany
Argentina,0,3,0,2.5,Argentina,justicia social,1030,Argentina,justicia social,Argentina
Uruguay,0,3,0,2.5,Uruguay,Viveza,160,Uruguay,Viveza,Uruguay
Argentina,0,3,0,2.5,Argentina,Valores,1030,Argentina,Valores,Argentina
Argentina,0,3,0,2.5,Argentina,asado,1030,Argentina,asado,Argentina
Argentina,0,3,0,2.5,Paraguay,Verdulero,1030,Paraguay,Verdulero,Paraguay
Argentina,0,3,0,2.5,Paraguay,imitaciones,1030,Paraguay,imitaciones,Paraguay
Argentina,0,3,0,2.5,Chile,Hablar mal,1030,Chile,Hablar mal,Chile
Chile,0,3,0,2.5,France,pesados,44,France,pesados,France
Argentina,0,3,0,2.5,Japan,suicidas,1030,Japan,suicidas,Japan
Argentina,0,3,0,2.5,Mexico,narcos,1030,Mexico,narcos,Mexico
Argentina,0,3,0,2.5,Argentina,clase media educada,1030,Argentina,clase media educada,Argentina
Argentina,0,3,0,2.5,Argentina,Soberanía,1030,Argentina,Soberanía,Argentina
Argentina,0,3,0,2.5,Australia,Valientes,1030,Australia,Valientes,Australia
Argentina,0,3,0,2.5,Argentina,Locura,1030,Argentina,Locura,Argentina
Argentina,0,3,0,2.5,Argentina,compartir,1030,Argentina,compartir,Argentina
Argentina,0,3,0,2.5,Argentina,diversidad,1030,Argentina,diversidad,Argentina
Argentina,0,3,0,2.5,China,Fábrica,1030,China,Fábrica,China
Argentina,0,3,0,2.5,Bangladesh,messi,1030,Bangladesh,messi,Bangladesh
Argentina,0,3,0,2.5,Austria,fríos,1030,Austria,fríos,Austria
Argentina,0,3,0,2.5,Austria,antipáticos,1030,Austria,antipáticos,Austria
Uruguay,0,3,0,2.5,Switzerland,Secreto bancario,160,Switzerland,Secreto bancario,Switzerland
Argentina,0,3,0,2.5,United Kingdom,la reina,1030,United Kingdom,la reina,United Kingdom
Argentina,0,3,0,2.5,United Kingdom,cordialidad,1030,United Kingdom,cordialidad,United Kingdom
Chile,0,3,0,2.5,United Kingdom,futbol,44,United Kingdom,futbol,United Kingdom
Argentina,0,3,0,2.5,Brazil,Jogo bonito,1030,Brazil,Jogo bonito,Brazil
Argentina,0,3,0,2.5,Argentina,fútbol,1030,Argentina,fútbol,Argentina
Argentina,0,3,0,2.5,Argentina,asado,1030,Argentina,asado,Argentina
Argentina,0,3,0,2.5,Argentina,racistas,1030,Argentina,racistas,Argentina
Argentina,0,3,0,2.5,Argentina,humor,1030,Argentina,humor,Argentina
Argentina,0,3,0,2.5,Malta,costo de vida alto,1030,Malta,costo de vida alto,Malta
Argentina,0,3,0,2.5,Cuba,playas,1030,Cuba,playas,Cuba
Argentina,0,3,0,2.5,Cuba,musica y baile,1030,Cuba,musica y baile,Cuba
Argentina,0,3,0,2.5,Cuba,turismo,1030,Cuba,turismo,Cuba
Argentina,0,3,0,2.5,Cuba,miami,1030,Cuba,miami,Cuba
Argentina,0,3,0,2.5,Cuba,inmigrantes ilegales,1030,Cuba,inmigrantes ilegales,Cuba
Argentina,0,3,0,2.5,Germany,Serios,1030,Germany,Serios,Germany
Argentina,0,3,0,2.5,Mexico,Machismo,1030,Mexico,Machismo,Mexico
Argentina,0,3,0,2.5,Argentina,Mate,1030,Argentina,Mate,Argentina
Argentina,0,3,0,2.5,Bolivia,altura,1030,Bolivia,altura,Bolivia
Uruguay,0,3,0,2.5,Switzerland,Estabilidad económica,160,Switzerland,Estabilidad económica,Switzerland
Uruguay,0,3,0,2.5,Israel,Conservadores,160,Israel,Conservadores,Israel
Argentina,0,3,0,2.5,Cambodia,forzudos,1030,Cambodia,forzudos,Cambodia
Argentina,0,3,0,2.5,Bolivia,Cordiales,1030,Bolivia,Cordiales,Bolivia
Argentina,0,3,0,2.5,Costa Rica,playa,1030,Costa Rica,playa,Costa Rica
Argentina,0,3,0,2.5,Brazil,Gritones,1030,Brazil,Gritones,Brazil
Argentina,0,3,0,2.5,Chad,pobreza toral,1030,Chad,pobreza toral,Chad
Argentina,0,3,0,2.5,Argentina,Sociable,1030,Argentina,Sociable,Argentina
Argentina,0,3,0,2.5,Uruguay,Caro,1030,Uruguay,Caro,Uruguay
Argentina,0,3,0,2.5,Uruguay,mucha plata,1030,Uruguay,mucha plata,Uruguay
Argentina,0,3,0,2.5,Chile,cipayismo,1030,Chile,cipayismo,Chile
Argentina,0,3,0,2.5,Argentina,personas muy sociables,1030,Argentina,personas muy sociables,Argentina
Argentina,0,3,0,2.5,China,inteligencia,1030,China,inteligencia,China
Argentina,0,3,0,2.5,Colombia,café,1030,Colombia,café,Colombia
Argentina,0,3,0,2.5,Colombia,arepa,1030,Colombia,arepa,Colombia
Argentina,0,3,0,2.5,Finland,poco sociables,1030,Finland,poco sociables,Finland
Argentina,0,3,0,2.5,Germany,malos,1030,Germany,malos,Germany
Argentina,0,3,0,2.5,Brazil,futbol,1030,Brazil,futbol,Brazil
Argentina,0,3,0,2.5,Brazil,capoeira,1030,Brazil,capoeira,Brazil
Argentina,0,3,0,2.5,Brazil,playa,1030,Brazil,playa,Brazil
Argentina,0,3,0,2.5,Brazil,musica,1030,Brazil,musica,Brazil
Argentina,0,3,0,2.5,Brazil,alegria,1030,Brazil,alegria,Brazil
Argentina,0,3,0,2.5,Antigua and Barbuda,playa,1030,Antigua and Barbuda,playa,Antigua and Barbuda
Argentina,0,3,0,2.5,Qatar,Petrolero,1030,Qatar,Petrolero,Qatar
Chile,0,3,0,2.5,Cuba,bailarines,44,Cuba,bailarines,Cuba
Argentina,0,3,0,2.5,Germany,puntualidad,1030,Germany,puntualidad,Germany
Argentina,0,3,0,2.5,Germany,severidad,1030,Germany,severidad,Germany
Argentina,0,3,0,2.5,Germany,autoritarismo,1030,Germany,autoritarismo,Germany
Argentina,0,3,0,2.5,Germany,inflexibilidad,1030,Germany,inflexibilidad,Germany
Argentina,0,3,0,2.5,Germany,rigidez,1030,Germany,rigidez,Germany
Uruguay,0,3,0,2.5,Mexico,Gringos Wannabe,160,Mexico,Gringos Wannabe,Mexico
Peru,0,3,0,2.5,Peru,Turismo,20,Peru,Turismo,Peru
Argentina,0,3,0,2.5,France,perfume,1030,France,perfume,France
Argentina,0,3,0,2.5,Colombia,Narcotrafico,1030,Colombia,Narcotrafico,Colombia
Argentina,0,3,0,2.5,Colombia,operaciones,1030,Colombia,operaciones,Colombia
Argentina,0,3,0,2.5,Colombia,merengue,1030,Colombia,merengue,Colombia
Argentina,0,3,0,2.5,China,campesinos,1030,China,campesinos,China
Argentina,0,3,0,2.5,Argentina,movilizacion social,1030,Argentina,movilizacion social,Argentina
Chile,0,3,0,2.5,Brazil,desorden,44,Brazil,desorden,Brazil
Argentina,0,3,0,2.5,Brazil,calor,1030,Brazil,calor,Brazil
Uruguay,0,3,0,2.5,Uruguay,torta frita,160,Uruguay,torta frita,Uruguay
Argentina,0,3,0,2.5,Mexico,carnaval,1030,Mexico,carnaval,Mexico
Argentina,0,3,0,2.5,Mexico,fiesta,1030,Mexico,fiesta,Mexico
Argentina,0,3,0,2.5,Mexico,dia de los muertos,1030,Mexico,dia de los muertos,Mexico
Chile,0,3,0,2.5,United States,tiroteos,44,United States,tiroteos,United States
Argentina,0,3,0,2.5,Argentina,futbol,1030,Argentina,futbol,Argentina
Argentina,0,3,0,2.5,Argentina,inflacion,1030,Argentina,inflacion,Argentina
Argentina,0,3,0,2.5,Argentina,mal humor,1030,Argentina,mal humor,Argentina
Uruguay,0,3,0,2.5,Venezuela,baile,160,Venezuela,baile,Venezuela
Argentina,0,3,0,2.5,Switzerland,Aburrido,1030,Switzerland,Aburrido,Switzerland
Argentina,0,3,0,2.5,Germany,Nasheeee,1030,Germany,Nasheeee,Germany
Argentina,0,3,0,2.5,Argentina,amables,1030,Argentina,amables,Argentina
Argentina,0,3,0,2.5,Argentina,amistosos,1030,Argentina,amistosos,Argentina
Argentina,0,3,0,2.5,Argentina,agrandados,1030,Argentina,agrandados,Argentina
Argentina,0,3,0,2.5,Argentina,soberbios,1030,Argentina,soberbios,Argentina
Argentina,0,3,0,2.5,Argentina,cafe,1030,Argentina,cafe,Argentina
Peru,0,3,0,2.5,Mexico,Comida,20,Mexico,Comida,Mexico
Argentina,0,3,0,2.5,Iraq,milenario,1030,Iraq,milenario,Iraq
Argentina,0,3,0,2.5,Japan,Anime,1030,Japan,Anime,Japan
Argentina,0,3,0,2.5,Japan,vestimenta,1030,Japan,vestimenta,Japan
Argentina,0,3,0,2.5,Japan,cultura,1030,Japan,cultura,Japan
Argentina,0,3,0,2.5,Japan,gatos,1030,Japan,gatos,Japan
Argentina,0,3,0,2.5,Italy,historia,1030,Italy,historia,Italy
Argentina,0,3,0,2.5,Uruguay,país caro,1030,Uruguay,país caro,Uruguay
Argentina,0,3,0,2.5,Peru,machu-pichu,1030,Peru,machu-pichu,Peru
Argentina,0,3,0,2.5,Peru,ceviche,1030,Peru,ceviche,Peru
Argentina,0,3,0,2.5,Peru,bolitas,1030,Peru,bolitas,Peru
Argentina,0,3,0,2.5,Peru,trabajadoras,1030,Peru,trabajadoras,Peru
Argentina,0,3,0,2.5,Argentina,astutos,1030,Argentina,astutos,Argentina
Argentina,0,3,0,2.5,Argentina,habilidosos,1030,Argentina,habilidosos,Argentina
Argentina,0,3,0,2.5,Argentina,Capos,1030,Argentina,Capos,Argentina
Argentina,0,3,0,2.5,Peru,Ceviche,1030,Peru,Ceviche,Peru
Argentina,0,3,0,2.5,Peru,comida,1030,Peru,comida,Peru
Argentina,0,3,0,2.5,Peru,delito,1030,Peru,delito,Peru
Argentina,0,3,0,2.5,Peru,drogas,1030,Peru,drogas,Peru
Argentina,0,3,0,2.5,Switzerland,Puntuales,1030,Switzerland,Puntuales,Switzerland
Argentina,0,3,0,2.5,Argentina,cabuleros,1030,Argentina,cabuleros,Argentina
Argentina,0,3,0,2.5,Spain,xenofobia,1030,Spain,xenofobia,Spain
Argentina,0,3,0,2.5,Bolivia,inmigración,1030,Bolivia,inmigración,Bolivia
Argentina,0,3,0,2.5,Argentina,Futbol,1030,Argentina,Futbol,Argentina
Argentina,0,3,0,2.5,Argentina,mate,1030,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,tango,1030,Argentina,tango,Argentina
Argentina,0,3,0,2.5,Argentina,vanidad,1030,Argentina,vanidad,Argentina
Argentina,0,3,0,2.5,Argentina,inmigración europea,1030,Argentina,inmigración europea,Argentina
Argentina,0,3,0,2.5,Argentina,lunfardo,1030,Argentina,lunfardo,Argentina
Argentina,0,3,0,2.5,Argentina,corrupción,1030,Argentina,corrupción,Argentina
Argentina,0,3,0,2.5,Argentina,racismo,1030,Argentina,racismo,Argentina
Chile,0,3,0,2.5,Peru,Trabajador,44,Peru,Trabajador,Peru
Uruguay,0,3,0,2.5,Germany,Serios,160,Germany,Serios,Germany
Argentina,0,3,0,2.5,Dominican Republic,Comida rica,1030,Dominican Republic,Comida rica,Dominican Republic
Argentina,0,3,0,2.5,Norway,vikingos,1030,Norway,vikingos,Norway
Argentina,0,3,0,2.5,Russia,Religión,1030,Russia,Religión,Russia
Chile,0,3,0,2.5,Chile,leales,44,Chile,leales,Chile
Argentina,0,3,0,2.5,United Kingdom,Elite,1030,United Kingdom,Elite,United Kingdom
Argentina,0,3,0,2.5,Sweden,estrictos,1030,Sweden,estrictos,Sweden
Argentina,0,3,0,2.5,United States,comida chatarra,1030,United States,comida chatarra,United States
Uruguay,0,3,0,2.5,Uruguay,Soja,160,Uruguay,Soja,Uruguay
Argentina,0,3,0,2.5,United States,Ladron,1030,United States,Ladron,United States
Argentina,0,3,0,2.5,United States,buchon,1030,United States,buchon,United States
Argentina,0,3,0,2.5,United States,invasor,1030,United States,invasor,United States
Argentina,0,3,0,2.5,Argentina,los mejores del mundo,1030,Argentina,los mejores del mundo,Argentina
Chile,0,3,0,2.5,Chile,calidos,44,Chile,calidos,Chile
Argentina,0,3,0,2.5,Argentina,desigualdad,1030,Argentina,desigualdad,Argentina
Argentina,0,3,0,2.5,Denmark,droga,1030,Denmark,droga,Denmark
Argentina,0,3,0,2.5,Switzerland,montañas,1030,Switzerland,montañas,Switzerland
Uruguay,0,3,0,2.5,India,Comida callejera,160,India,Comida callejera,India
Argentina,0,3,0,2.5,Brazil,fulbo,1030,Brazil,fulbo,Brazil
Uruguay,0,3,0,2.5,Haiti,pobreza,160,Haiti,pobreza,Haiti
Chile,0,3,0,2.5,Venezuela,argentina,44,Venezuela,argentina,Venezuela
Argentina,0,3,0,2.5,Colombia,Drogas,1030,Colombia,Drogas,Colombia
Argentina,0,3,0,2.5,Switzerland,Orden,1030,Switzerland,Orden,Switzerland
Argentina,0,3,0,2.5,Switzerland,puntualidad,1030,Switzerland,puntualidad,Switzerland
Argentina,0,3,0,2.5,Switzerland,Relojes,1030,Switzerland,Relojes,Switzerland
Argentina,0,3,0,2.5,Argentina,Gauchos,1030,Argentina,Gauchos,Argentina
Argentina,0,3,0,2.5,Austria,Guerra,1030,Austria,Guerra,Austria
Uruguay,0,3,0,2.5,Brazil,Religión,160,Brazil,Religión,Brazil
Argentina,0,3,0,2.5,United Kingdom,Piratas,1030,United Kingdom,Piratas,United Kingdom
Argentina,0,3,0,2.5,United Kingdom,Ladrones,1030,United Kingdom,Ladrones,United Kingdom
Argentina,0,3,0,2.5,Chile,-Futbol,1030,Chile,-Futbol,Chile
Argentina,0,3,0,2.5,Sweden,distantes,1030,Sweden,distantes,Sweden
Argentina,0,3,0,2.5,Argentina,brasil,1030,Argentina,brasil,Argentina
Argentina,0,3,0,2.5,United States,Ladron,1030,United States,Ladron,United States
Argentina,0,3,0,2.5,United States,ignorante,1030,United States,ignorante,United States
Argentina,0,3,0,2.5,France,amor por la comida,1030,France,amor por la comida,France
Argentina,0,3,0,2.5,France,queso,1030,France,queso,France
Argentina,0,3,0,2.5,France,pato,1030,France,pato,France
Argentina,0,3,0,2.5,France,gourmet,1030,France,gourmet,France
Argentina,0,3,0,2.5,Mexico,picante,1030,Mexico,picante,Mexico
Argentina,0,3,0,2.5,Argentina,Cabuleros,1030,Argentina,Cabuleros,Argentina
Argentina,0,3,0,2.5,Brazil,Deportivos,1030,Brazil,Deportivos,Brazil
Chile,0,3,0,2.5,Chile,rico,44,Chile,rico,Chile
Argentina,0,3,0,2.5,China,Negociadores,1030,China,Negociadores,China
Argentina,0,3,0,2.5,China,trabajadores,1030,China,trabajadores,China
Argentina,0,3,0,2.5,China,estudiosos,1030,China,estudiosos,China
Argentina,0,3,0,2.5,Angola,Juegan en francia,1030,Angola,Juegan en francia,Angola
Argentina,0,3,0,2.5,Argentina,Festejos,1030,Argentina,Festejos,Argentina
Argentina,0,3,0,2.5,Switzerland,paraiso fiscal,1030,Switzerland,paraiso fiscal,Switzerland
Argentina,0,3,0,2.5,Mexico,sociedad machista,1030,Mexico,sociedad machista,Mexico
Argentina,0,3,0,2.5,Syria,Guerra,1030,Syria,Guerra,Syria
Argentina,0,3,0,2.5,Monaco,riqueza,1030,Monaco,riqueza,Monaco
Argentina,0,3,0,2.5,Monaco,derroche,1030,Monaco,derroche,Monaco
Argentina,0,3,0,2.5,Monaco,celebridades,1030,Monaco,celebridades,Monaco
Argentina,0,3,0,2.5,Monaco,nobleza,1030,Monaco,nobleza,Monaco
Argentina,0,3,0,2.5,Monaco,clase alta,1030,Monaco,clase alta,Monaco
Argentina,0,3,0,2.5,Monaco,exclusividad,1030,Monaco,exclusividad,Monaco
Peru,0,3,0,2.5,Peru,Turismo,20,Peru,Turismo,Peru
Argentina,0,3,0,2.5,Japan,respeto,1030,Japan,respeto,Japan
Argentina,0,3,0,2.5,Japan,animé,1030,Japan,animé,Japan
Argentina,0,3,0,2.5,Japan,meditación,1030,Japan,meditación,Japan
Argentina,0,3,0,2.5,Japan,calma,1030,Japan,calma,Japan
Argentina,0,3,0,2.5,Japan,trabajo,1030,Japan,trabajo,Japan
Argentina,0,3,0,2.5,Paraguay,futbol papa,1030,Paraguay,futbol papa,Paraguay
Argentina,0,3,0,2.5,Argentina,Creídos,1030,Argentina,Creídos,Argentina
Argentina,0,3,0,2.5,Uruguay,agrandados,1030,Uruguay,agrandados,Uruguay
Argentina,0,3,0,2.5,Argentina,Justicia social,1030,Argentina,Justicia social,Argentina
Argentina,0,3,0,2.5,Argentina,Amistoso,1030,Argentina,Amistoso,Argentina
Argentina,0,3,0,2.5,Argentina,engreídos,1030,Argentina,engreídos,Argentina
Argentina,0,3,0,2.5,Canada,cordialidad,1030,Canada,cordialidad,Canada
Argentina,0,3,0,2.5,Switzerland,chocolate,1030,Switzerland,chocolate,Switzerland
Argentina,0,3,0,2.5,Spain,ingenuidad,1030,Spain,ingenuidad,Spain
Argentina,0,3,0,2.5,France,uh la la,1030,France,uh la la,France
Uruguay,0,3,0,2.5,Norway,Papeleras,160,Norway,Papeleras,Norway
Uruguay,0,3,0,2.5,Norway,Celulosa,160,Norway,Celulosa,Norway
Argentina,0,3,0,2.5,Chile,Amargos,1030,Chile,Amargos,Chile
Uruguay,0,3,0,2.5,Uruguay,Caro,160,Uruguay,Caro,Uruguay
France,0,3,0,2.5,France,chauvinismo,22,France,chauvinismo,France
France,0,3,0,2.5,France,buena comida,22,France,buena comida,France
France,0,3,0,2.5,France,vino,22,France,vino,France
France,0,3,0,2.5,France,queso,22,France,queso,France
Argentina,0,3,0,2.5,Brazil,Macaco,1030,Brazil,Macaco,Brazil
Argentina,0,3,0,2.5,Russia,Vodka,1030,Russia,Vodka,Russia
Argentina,0,3,0,2.5,Russia,osos,1030,Russia,osos,Russia
Argentina,0,3,0,2.5,Russia,mujeres bellas,1030,Russia,mujeres bellas,Russia
Argentina,0,3,0,2.5,Germany,nazis,1030,Germany,nazis,Germany
Argentina,0,3,0,2.5,Germany,eficiencia,1030,Germany,eficiencia,Germany
Argentina,0,3,0,2.5,Argentina,Cracks,1030,Argentina,Cracks,Argentina
Chile,0,3,0,2.5,China,ricos,44,China,ricos,China
Argentina,0,3,0,2.5,Japan,tecnologia del futuro,1030,Japan,tecnologia del futuro,Japan
Argentina,0,3,0,2.5,Argentina,Justicia  CERO,1030,Argentina,Justicia  CERO,Argentina
Argentina,0,3,0,2.5,Bahrain,Lujo,1030,Bahrain,Lujo,Bahrain
Argentina,0,3,0,2.5,Brazil,alegria,1030,Brazil,alegria,Brazil
Argentina,0,3,0,2.5,Argentina,Soberbios,1030,Argentina,Soberbios,Argentina
Uruguay,0,3,0,2.5,Uruguay,Diplomacia,160,Uruguay,Diplomacia,Uruguay
Argentina,0,3,0,2.5,Germany,apego a las reglas,1030,Germany,apego a las reglas,Germany
Argentina,0,3,0,2.5,Mexico,comida picante,1030,Mexico,comida picante,Mexico
Argentina,0,3,0,2.5,Mexico,mariachi,1030,Mexico,mariachi,Mexico
Argentina,0,3,0,2.5,Mexico,sombreros,1030,Mexico,sombreros,Mexico
Argentina,0,3,0,2.5,Mexico,refugiados,1030,Mexico,refugiados,Mexico
Argentina,0,3,0,2.5,Mexico,cartel de drogas,1030,Mexico,cartel de drogas,Mexico
Argentina,0,3,0,2.5,Afghanistan,desierto,1030,Afghanistan,desierto,Afghanistan
Peru,0,3,0,2.5,Norway,Educación,20,Norway,Educación,Norway
Argentina,0,3,0,2.5,Italy,cultura,1030,Italy,cultura,Italy
Argentina,0,3,0,2.5,Argentina,Creídos,1030,Argentina,Creídos,Argentina
Argentina,0,3,0,2.5,Japan,Tímidos,1030,Japan,Tímidos,Japan
Argentina,0,3,0,2.5,Norway,haaland,1030,Norway,haaland,Norway
Uruguay,0,3,0,2.5,Paraguay,Falsificaciones,160,Paraguay,Falsificaciones,Paraguay
Argentina,0,3,0,2.5,Argentina,correctos,1030,Argentina,correctos,Argentina
Argentina,0,3,0,2.5,Argentina,Aburridos,1030,Argentina,Aburridos,Argentina
Argentina,0,3,0,2.5,Brazil,deporte,1030,Brazil,deporte,Brazil
Peru,0,3,0,2.5,France,Comida,20,France,Comida,France
Argentina,0,3,0,2.5,Japan,orden puntualidad,1030,Japan,orden puntualidad,Japan
Argentina,0,3,0,2.5,Mexico,contaminación,1030,Mexico,contaminación,Mexico
Argentina,0,3,0,2.5,Spain,carnívoro,1030,Spain,carnívoro,Spain
Argentina,0,3,0,2.5,Germany,"gritones, temperamentales",1030,Germany,"gritones, temperamentales",Germany
Argentina,0,3,0,2.5,Japan,detallista,1030,Japan,detallista,Japan
Argentina,0,3,0,2.5,India,contaminación,1030,India,contaminación,India
Argentina,0,3,0,2.5,Switzerland,Aburridos,1030,Switzerland,Aburridos,Switzerland
Argentina,0,3,0,2.5,Argentina,mate,1030,Argentina,mate,Argentina
Argentina,0,3,0,2.5,Argentina,nivel economico bajo,1030,Argentina,nivel economico bajo,Argentina
Argentina,0,3,0,2.5,Switzerland,Tranquilos,1030,Switzerland,Tranquilos,Switzerland
Argentina,0,3,0,2.5,Switzerland,Orden,1030,Switzerland,Orden,Switzerland
Argentina,0,3,0,2.5,Germany,Orden,1030,Germany,Orden,Germany
Argentina,0,3,0,2.5,Iceland,Nieve,1030,Iceland,Nieve,Iceland
Argentina,0,3,0,2.5,Brazil,carnívoro,1030,Brazil,carnívoro,Brazil
Peru,0,3,0,2.5,Canada,respetuoso,20,Canada,respetuoso,Canada
Argentina,0,3,0,2.5,Argentina,Nacionalismoa,1030,Argentina,Nacionalismoa,Argentina
Argentina,0,3,0,2.5,Germany,Nacionalismoa,1030,Germany,Nacionalismoa,Germany
Argentina,0,3,0,2.5,United States,Nacionalismoa,1030,United States,Nacionalismoa,United States
Argentina,0,3,0,2.5,Japan,"Tecnología, orden, futurista",1030,Japan,"Tecnología, orden, futurista",Japan
Argentina,0,3,0,2.5,United States,carnívoro,1030,United States,carnívoro,United States
Argentina,0,3,0,2.5,France,frios,1030,France,frios,France
Argentina,0,3,0,2.5,Argentina,Tango - Asado - Futbol,1030,Argentina,Tango - Asado - Futbol,Argentina
Argentina,0,3,0,2.5,China,Numerosos,1030,China,Numerosos,China
Argentina,0,3,0,2.5,United States,consumismo,1030,United States,consumismo,United States
Argentina,0,3,0,2.5,Brazil,Amigueros,1030,Brazil,Amigueros,Brazil
Uruguay,0,3,0,2.5,Argentina,"Fútbol, amistad",160,Argentina,"Fútbol, amistad",Argentina
Argentina,0,3,0,2.5,Palestine,VIOLENTOS,1030,Palestine,VIOLENTOS,Palestine
